,Zip,Lat,Lng,Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two_Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
6620,93668,36.64862,-120.285,1173,2,61,31833.15,False,10.39104,14,2,0,False,False,True,True,False,False,False,True,False,False,False,True,66.58209,124.9781,5644.111425,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
6621,55436,44.90341,-93.37404,13181,0,53,23522.42,False,12.08731,11,0,0,False,True,False,True,False,False,False,False,True,True,False,True,58.52409,149.9483,4981.220406,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
6622,80810,38.82308,-102.4598,1231,2,30,24105.02,False,11.98229,11,0,0,False,False,False,True,True,True,False,False,False,True,False,True,65.62722,172.4624,5890.098766,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
6623,75229,32.89374,-96.86439,31790,2,51,17715.03,False,7.333757,12,3,1,False,False,True,True,True,False,False,False,False,True,True,False,52.9098,240.1149,4918.416016,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False
6624,3259,43.87212,-71.3965,336,1,70,92344.97,False,8.661994,15,1,1,False,True,True,False,False,False,False,True,False,False,True,False,57.87826,139.965,5361.534076,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
6625,73149,35.38942,-97.48932,5082,1,81,25276.81,False,7.885528,4,0,1,False,True,False,True,True,False,False,False,False,False,True,True,63.41268,159.9476,5848.038669,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
6626,38333,36.12376,-87.96956,185,3,76,61660.72,False,10.92713,13,0,0,False,False,True,True,False,False,False,False,True,False,False,False,65.85442,124.9643,5402.984208,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
6627,13364,42.80498,-75.26105,106,1,64,48089.17,False,3.289731,16,2,0,False,True,True,True,True,False,True,False,False,True,False,True,51.54386,192.4404,4565.61325,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
6628,72123,35.25867,-91.23553,429,0,64,53761.21,False,15.32417,12,1,0,False,True,False,True,True,True,False,False,True,True,False,True,66.91238,184.9715,5826.681585,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
6629,38330,36.06702,-89.03658,4354,1,54,9099.98,False,9.635521,16,0,0,False,False,False,True,True,True,False,False,False,True,False,True,71.27703,152.4624,6657.053711,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True
6630,75071,33.24664,-96.62898,52939,3,74,23083.13,False,7.210451,9,1,1,True,True,True,True,False,True,True,False,False,False,True,True,61.78631,172.4555,5483.045236,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
6632,95488,39.69135,-123.7579,251,3,21,19075.4,False,6.658585,8,0,0,False,True,True,True,True,False,False,True,False,True,False,True,55.59681,149.9913,5091.409521,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
6633,57231,44.36451,-97.59028,1640,1,32,12894.26,False,9.712933,12,0,0,False,False,False,True,False,False,False,True,False,False,False,True,37.11912,92.5018,3208.1605,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False
6634,42154,37.05421,-85.72542,444,6,80,53540.15,False,11.94078,14,1,0,False,False,False,True,True,True,False,True,False,True,True,True,70.70213,255.1555,6611.742363,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
6635,57057,44.1017,-96.95957,222,4,79,33028.84,False,4.93801,14,1,2,False,True,True,True,True,False,False,True,False,True,False,True,70.36489,162.4676,6602.646284,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
6636,49252,42.03691,-84.76721,2442,5,71,103499.7,False,7.499547,10,1,0,False,False,False,True,False,True,False,True,False,True,True,True,36.24048,222.65,3667.746982,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False
6637,22850,38.56071,-78.92444,1113,0,71,94733.63,False,11.7674,20,1,0,False,True,False,False,True,False,False,False,True,False,False,False,45.55911,137.4698,4149.514153,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True
6638,68436,40.42383,-97.73942,506,0,41,19300.49,False,7.597397,10,2,1,False,False,False,True,True,False,True,False,True,False,False,False,68.86592,159.9656,6333.859497,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
6639,93647,36.59102,-119.167,10896,1,68,35619.3,False,9.18202,12,1,1,False,True,False,True,False,False,True,True,True,True,True,True,57.0263,255.1372,5280.699717,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
6640,61605,40.67658,-89.63336,15713,2,55,28411.98,False,7.918649,9,0,0,False,True,False,False,False,True,False,False,False,False,True,True,64.92702,149.9598,5677.907968,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
6641,79312,34.0517,-102.3631,986,2,66,17315.37,False,14.79521,13,2,0,False,True,False,True,False,False,True,False,False,False,True,True,69.53494,169.9378,6038.193062,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
6642,15430,40.04023,-79.65538,378,1,30,23927.18,False,13.07212,10,0,2,True,False,False,True,True,True,True,True,False,False,True,True,61.96931,217.484,5655.54142,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
6643,73758,36.94519,-98.0798,93,1,52,46453.81,False,11.61504,13,1,0,False,False,False,True,True,True,False,True,False,True,False,False,65.09908,164.9853,6195.495314,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
6644,55346,44.87844,-93.48321,16413,0,42,14489.85,False,10.57721,9,2,0,False,True,True,True,True,False,True,False,False,True,True,False,61.79083,262.6106,5708.03691,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
6645,96701,21.39683,-157.8977,40439,3,40,7873.98,False,10.02478,14,1,1,False,False,False,True,True,False,False,False,False,True,False,False,54.97349,137.4684,4892.895989,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
6646,78382,28.14389,-97.05081,21578,0,35,47364.6,False,11.77357,10,0,2,False,True,False,True,True,False,False,True,False,True,True,False,62.34755,252.6378,5814.813682,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
6647,27209,35.34314,-79.7508,4591,0,70,13887.89,False,8.252837,8,1,2,False,True,False,True,True,False,False,True,True,False,False,False,59.25503,149.9928,5360.153324,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6648,31624,31.29847,-82.72141,1468,0,52,22602.97,False,8.861872,14,0,0,False,False,False,True,False,False,False,True,False,True,True,True,60.29534,220.1323,5471.917998,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
6650,24845,37.52356,-81.80338,285,2,58,32900.92,False,12.69755,9,0,1,False,True,False,True,False,False,True,True,False,True,True,True,65.65204,222.6281,6507.269955,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
6651,65570,37.45537,-92.10184,637,4,81,74294.77,False,9.491983,8,0,0,False,False,False,True,False,True,True,False,False,False,False,False,53.34051,104.9923,4639.169217,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
6652,3084,42.82853,-71.85495,1307,1,33,7947.46,False,12.79332,16,2,0,False,False,True,True,False,False,False,True,False,False,False,False,59.29365,104.9781,5521.423515,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
6654,37076,36.14946,-86.58188,38957,2,77,78661.48,False,12.62813,11,2,0,False,True,False,True,False,False,True,True,True,False,False,True,63.61158,159.983,5364.283551,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
6655,2492,42.27612,-71.24374,20258,0,57,7012.42,False,3.806443,10,1,0,False,False,True,True,True,True,False,False,False,False,True,False,39.95689,182.4653,3635.733881,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
6656,93517,38.27358,-119.303,526,4,57,15059.8,False,13.68702,9,2,0,False,True,False,True,True,False,True,False,False,True,True,True,55.90619,262.6106,5299.821269,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
6657,37221,36.05561,-86.9734,40425,2,37,12271.73,False,6.464551,13,1,1,False,True,True,True,False,False,True,False,False,False,False,True,48.26544,134.9509,4148.530189,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
6658,21930,39.37212,-75.88996,180,4,69,48722.63,False,8.780902,11,0,0,False,True,True,True,False,False,False,False,True,True,False,False,62.30892,149.9483,5409.075897,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
6659,78614,29.41743,-97.59346,577,1,40,38810.68,True,11.36776,10,1,0,False,False,True,True,True,False,True,True,False,True,True,True,50.47725,275.1336,4950.568297,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
6660,20155,38.81016,-77.61832,35107,1,35,9467.17,False,8.000052,12,2,2,False,True,False,True,False,False,True,False,False,False,False,True,57.07682,114.9509,5259.782716,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
6661,28629,36.34023,-81.36513,0,1,84,123991.0,False,10.68702,12,2,1,False,True,False,True,True,False,True,False,False,True,True,False,63.06198,262.6106,5705.273815,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
6662,63655,37.39352,-90.20766,1543,1,36,51474.72,False,14.51013,12,2,0,False,False,False,False,False,True,False,True,False,True,True,True,59.63287,202.65,6036.630597,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
6663,28677,35.73728,-80.92345,34545,2,37,31557.0,False,7.332902,20,2,1,True,True,False,True,True,False,False,False,False,False,True,False,55.50261,159.9476,5374.949556,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
6664,86053,36.72417,-111.0733,2287,4,31,19869.05,False,11.60439,16,3,0,False,True,True,True,False,False,False,True,False,False,True,False,56.61898,159.965,5065.07831,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True
6665,95915,39.97548,-121.2087,0,2,70,89705.73,False,10.38278,13,0,1,False,True,True,True,False,False,False,False,False,True,True,True,61.37983,175.1331,5478.186769,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
6666,11542,40.87093,-73.6289,27773,0,58,77599.57,False,5.919417,17,1,1,True,True,False,True,True,True,False,False,False,False,True,True,50.63449,182.4653,4507.354465,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
6667,80234,39.91226,-105.0055,28254,0,67,10529.16,False,10.89757,13,0,0,True,False,False,True,False,False,False,False,False,False,True,False,55.61318,114.9658,4656.349658,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
6668,78880,29.97978,-100.2885,1812,3,57,13964.89,False,18.30895,16,1,0,False,False,False,True,True,True,True,False,False,False,False,True,68.04207,149.9741,6294.844556,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6669,19114,40.06736,-75.00358,31736,0,26,38727.07,False,12.56385,15,2,1,False,True,False,True,True,True,True,False,False,False,True,False,56.08175,184.961,5566.092166,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
